uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
Q01081,Q8TBK6,102724594,54819,ENSG00000160201,ENSG00000155329,,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P11940,Q01081,26986,102724594,ENSG00000070756,ENSG00000160201,PABPC1,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q01081,Q96SB4,102724594,6732,ENSG00000160201,ENSG00000096063,,SRPK1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P78362,Q01081,6733,102724594,ENSG00000135250,ENSG00000160201,SRPK2,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P78362,Q7L014,6733,9879,ENSG00000135250,ENSG00000145833,SRPK2,DDX46,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15042,Q8WYA6,23350,56259,ENSG00000163714,ENSG00000132792,U2SURP,CTNNBL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15042,Q86XP3,23350,11325,ENSG00000163714,ENSG00000198231,U2SURP,DDX42,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15042,Q13595,23350,29896,ENSG00000163714,ENSG00000164548,U2SURP,TRA2A,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q8IX12,10523,55749,ENSG00000085872,ENSG00000060339,CHERP,CCAR1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q86U06,Q8IWX8,55147,10523,ENSG00000100461,ENSG00000085872,,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q8IWX8,9584,10523,ENSG00000131051,ENSG00000085872,RBM39,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43290,Q8IWX8,9092,10523,ENSG00000175467,ENSG00000085872,SART1,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q8NAV1,10523,84950,ENSG00000085872,ENSG00000134748,CHERP,PRPF38A,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q8TAD8,10523,79753,ENSG00000085872,ENSG00000163877,CHERP,SNIP1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15287,Q8IWX8,10921,10523,ENSG00000205937,ENSG00000085872,RNPS1,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q9Y580,10523,10179,ENSG00000085872,ENSG00000076053,CHERP,RBM7,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q9NWB6,10523,55082,ENSG00000085872,ENSG00000134884,CHERP,ARGLU1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q8N302,10523,55109,ENSG00000085872,ENSG00000164252,CHERP,AGGF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q8WUA2,10523,85313,ENSG00000085872,ENSG00000131013,CHERP,PPIL4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P31942,Q8IWX8,3189,10523,ENSG00000096746,ENSG00000085872,HNRNPH3,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8IWX8,Q96N46,10523,151613,ENSG00000085872,ENSG00000163728,CHERP,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P63244,Q8IWX8,10399,10523,ENSG00000204628,ENSG00000085872,RACK1,CHERP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q9UHX1,Q9UKA9,22827,58155,ENSG00000179950,ENSG00000117569,PUF60,PTBP2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43670,O43684,7756,9184,ENSG00000010244,ENSG00000154473,ZNF207,BUB3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43684,Q8N5F7,9184,79576,ENSG00000154473,ENSG00000101882,BUB3,NKAP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q8IX12,8241,55749,ENSG00000182872,ENSG00000060339,RBM10,CCAR1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q8IX12,3190,55749,ENSG00000165119,ENSG00000060339,HNRNPK,CCAR1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15541,Q8IX12,7737,55749,ENSG00000125352,ENSG00000060339,RNF113A,CCAR1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q15637,8241,7536,ENSG00000182872,ENSG00000168066,RBM10,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q13247,8241,6431,ENSG00000182872,ENSG00000124193,RBM10,SRSF6,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q92733,8241,5546,ENSG00000182872,ENSG00000143294,RBM10,PRCC,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P17844,P98175,1655,8241,ENSG00000108654,ENSG00000182872,DDX5,RBM10,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,P98175,3190,8241,ENSG00000165119,ENSG00000182872,HNRNPK,RBM10,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q9BWF3,8241,5936,ENSG00000182872,ENSG00000173933,RBM10,RBM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,P98175,3188,8241,ENSG00000126945,ENSG00000182872,HNRNPH2,RBM10,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P26599,P98175,5725,8241,ENSG00000011304,ENSG00000182872,PTBP1,RBM10,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P98175,Q9UKA9,8241,58155,ENSG00000182872,ENSG00000117569,RBM10,PTBP2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q12906,Q15637,3609,7536,ENSG00000129351,ENSG00000168066,ILF3,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15029,Q15637,9343,7536,ENSG00000108883,ENSG00000168066,EFTUD2,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O75934,Q15637,10286,7536,ENSG00000116752,ENSG00000168066,BCAS2,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q9BRX9,7536,84292,ENSG00000168066,ENSG00000123154,SF1,WDR83,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q9Y580,7536,10179,ENSG00000168066,ENSG00000076053,SF1,RBM7,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q92841,7536,10521,ENSG00000168066,ENSG00000100201,SF1,DDX17,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q15637,3190,7536,ENSG00000165119,ENSG00000168066,HNRNPK,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q9BUJ2,7536,11100,ENSG00000168066,ENSG00000105323,SF1,HNRNPUL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q9BWF3,7536,5936,ENSG00000168066,ENSG00000173933,SF1,RBM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15637,Q9BQA1,7536,79084,ENSG00000168066,ENSG00000116455,SF1,WDR77,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P52597,Q15637,3185,7536,ENSG00000169813,ENSG00000168066,HNRNPF,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P31943,Q15637,3187,7536,ENSG00000169045,ENSG00000168066,HNRNPH1,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,Q15637,3188,7536,ENSG00000126945,ENSG00000168066,HNRNPH2,SF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P52756,Q12906,10181,3609,ENSG00000003756,ENSG00000129351,RBM5,ILF3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O95777,P52756,51691,10181,ENSG00000128534,ENSG00000003756,LSM8,RBM5,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P52756,Q9Y2W2,10181,51729,ENSG00000003756,ENSG00000084463,RBM5,WBP11,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P52756,Q9BQA1,10181,79084,ENSG00000003756,ENSG00000116455,RBM5,WDR77,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43719,Q08170,27336,6429,ENSG00000102241,ENSG00000116350,HTATSF1,SRSF4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q86U06,9584,55147,ENSG00000131051,ENSG00000100461,RBM39,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q86U06,Q9BWF3,55147,5936,ENSG00000100461,ENSG00000173933,,RBM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q86U06,Q96PU8,55147,9444,ENSG00000100461,ENSG00000112531,,QKI,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43251,Q86U06,23543,55147,ENSG00000100320,ENSG00000100461,RBFOX2,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P78362,Q86U06,6733,55147,ENSG00000135250,ENSG00000100461,SRPK2,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q14498,9129,9584,ENSG00000117360,ENSG00000131051,PRPF3,RBM39,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q8NAV1,9584,84950,ENSG00000131051,ENSG00000134748,RBM39,PRPF38A,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O00422,Q14498,10284,9584,ENSG00000150459,ENSG00000131051,SAP18,RBM39,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q9UHR5,9584,29115,ENSG00000131051,ENSG00000161526,RBM39,SAP30BP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,Q14498,3188,9584,ENSG00000126945,ENSG00000131051,HNRNPH2,RBM39,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q8N5F7,9584,79576,ENSG00000131051,ENSG00000101882,RBM39,NKAP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q96GM8,9584,114034,ENSG00000131051,ENSG00000132773,RBM39,TOE1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q96N46,9584,151613,ENSG00000131051,ENSG00000163728,RBM39,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14498,Q8TBK6,9584,54819,ENSG00000131051,ENSG00000155329,RBM39,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15541,Q14498,7737,9584,ENSG00000125352,ENSG00000131051,RNF113A,RBM39,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P78362,Q14498,6733,9584,ENSG00000135250,ENSG00000131051,SRPK2,RBM39,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q15717,3190,1994,ENSG00000165119,ENSG00000066044,HNRNPK,ELAVL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P26599,Q15717,5725,1994,ENSG00000011304,ENSG00000066044,PTBP1,ELAVL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q15717,Q9UKA9,1994,58155,ENSG00000066044,ENSG00000117569,ELAVL1,PTBP2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43251,Q15717,23543,1994,ENSG00000100320,ENSG00000066044,RBFOX2,ELAVL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q12906,Q9HCS7,3609,56949,ENSG00000129351,ENSG00000076924,ILF3,XAB2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q12906,Q96NB3,3609,91603,ENSG00000129351,ENSG00000198783,ILF3,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,Q12906,3188,3609,ENSG00000126945,ENSG00000129351,HNRNPH2,ILF3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O15541,Q12906,7737,3609,ENSG00000125352,ENSG00000129351,RNF113A,ILF3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62310,P67809,27258,4904,ENSG00000170860,ENSG00000065978,LSM3,YBX1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P67809,Q2TAY7,4904,55234,ENSG00000065978,ENSG00000122692,YBX1,SMU1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P11142,Q9BXP5,3312,51593,ENSG00000109971,ENSG00000087087,HSPA8,SRRT,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q9BXP5,3190,51593,ENSG00000165119,ENSG00000087087,HNRNPK,SRRT,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q07955,Q13151,6426,10949,ENSG00000136450,ENSG00000177733,SRSF1,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q07955,Q15287,6426,10921,ENSG00000136450,ENSG00000205937,SRSF1,RNPS1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q07955,Q08170,6426,6429,ENSG00000136450,ENSG00000116350,SRSF1,SRSF4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O75494,Q07955,10772,6426,ENSG00000188529,ENSG00000136450,SRSF10,SRSF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P84103,Q8NAV1,6428,84950,ENSG00000112081,ENSG00000134748,SRSF3,PRPF38A,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P84103,Q01130,6428,6427,ENSG00000112081,ENSG00000161547,SRSF3,SRSF2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62995,P84103,6434,6428,ENSG00000136527,ENSG00000112081,TRA2B,SRSF3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q13242,Q9BUJ2,8683,11100,ENSG00000111786,ENSG00000105323,SRSF9,HNRNPUL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62995,Q13247,6434,6431,ENSG00000136527,ENSG00000124193,TRA2B,SRSF6,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q13247,Q96GM8,6431,114034,ENSG00000124193,ENSG00000132773,SRSF6,TOE1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O94906,Q9UQ35,24148,23524,ENSG00000101161,ENSG00000167978,PRPF6,SRRM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q8TAD8,Q9UQ35,79753,23524,ENSG00000163877,ENSG00000167978,SNIP1,SRRM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q08170,Q9UQ35,6429,23524,ENSG00000116350,ENSG00000167978,SRSF4,SRRM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q96N46,Q9UQ35,151613,23524,ENSG00000163728,ENSG00000167978,,SRRM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P17844,Q13151,1655,10949,ENSG00000108654,ENSG00000177733,DDX5,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q13151,3190,10949,ENSG00000165119,ENSG00000177733,HNRNPK,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q13151,Q14011,10949,1153,ENSG00000177733,ENSG00000099622,HNRNPA0,CIRBP,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P52597,Q13151,3185,10949,ENSG00000169813,ENSG00000177733,HNRNPF,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,Q13151,3188,10949,ENSG00000126945,ENSG00000177733,HNRNPH2,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P31942,Q13151,3189,10949,ENSG00000096746,ENSG00000177733,HNRNPH3,HNRNPA0,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P09651,Q9Y3C6,3178,51645,ENSG00000135486,ENSG00000137168,HNRNPA1,PPIL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P09651,P62995,3178,6434,ENSG00000135486,ENSG00000136527,HNRNPA1,TRA2B,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P09651,P31942,3178,3189,ENSG00000135486,ENSG00000096746,HNRNPA1,HNRNPH3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P07910,Q9UKM9,3183,22913,ENSG00000092199,ENSG00000125970,HNRNPC,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P07910,Q14103,3183,3184,ENSG00000092199,ENSG00000138668,HNRNPC,HNRNPD,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P07910,Q9UKA9,3183,58155,ENSG00000092199,ENSG00000117569,HNRNPC,PTBP2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P07910,Q92879,3183,10658,ENSG00000092199,ENSG00000149187,HNRNPC,CELF1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P61978,Q9UKM9,3190,22913,ENSG00000165119,ENSG00000125970,HNRNPK,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q14103,Q9UKM9,3184,22913,ENSG00000138668,ENSG00000125970,HNRNPD,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P31943,Q9UKM9,3187,22913,ENSG00000169045,ENSG00000125970,HNRNPH1,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q96PU8,Q9UKM9,9444,22913,ENSG00000112531,ENSG00000125970,QKI,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q07666,Q9UKM9,10657,22913,ENSG00000121774,ENSG00000125970,KHDRBS1,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q92879,Q9UKM9,10658,22913,ENSG00000149187,ENSG00000125970,CELF1,RALY,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q09161,Q53F19,4686,55421,ENSG00000136937,ENSG00000074356,NCBP1,NCBP3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P55795,Q6P2Q9,3188,10594,ENSG00000126945,ENSG00000174231,HNRNPH2,PRPF8,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O75643,O95777,23020,51691,ENSG00000144028,ENSG00000128534,SNRNP200,LSM8,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O95777,Q15029,51691,9343,ENSG00000128534,ENSG00000108883,LSM8,EFTUD2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62312,Q9Y333,11157,57819,ENSG00000164167,ENSG00000204392,LSM6,LSM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q9UK45,Q9Y333,51690,57819,ENSG00000130332,ENSG00000204392,LSM7,LSM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O95777,Q9Y333,51691,57819,ENSG00000128534,ENSG00000204392,LSM8,LSM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q92733,Q9Y333,5546,57819,ENSG00000143294,ENSG00000204392,PRCC,LSM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P54105,Q9Y333,1207,57819,ENSG00000074201,ENSG00000204392,CLNS1A,LSM2,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62310,Q9UK45,27258,51690,ENSG00000170860,ENSG00000130332,LSM3,LSM7,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O95777,P62310,51691,27258,ENSG00000128534,ENSG00000170860,LSM8,LSM3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62310,Q9BRX9,27258,84292,ENSG00000170860,ENSG00000123154,LSM3,WDR83,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62310,Q13769,27258,8563,ENSG00000170860,ENSG00000100296,LSM3,THOC5,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62310,Q9BQA1,27258,79084,ENSG00000170860,ENSG00000116455,LSM3,WDR77,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P54105,P62310,1207,27258,ENSG00000074201,ENSG00000170860,CLNS1A,LSM3,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q9UK45,Q9Y4Z0,51690,25804,ENSG00000130332,ENSG00000130520,LSM7,LSM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q2TAY7,Q9Y4Z0,55234,25804,ENSG00000122692,ENSG00000130520,SMU1,LSM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q96GM8,Q9Y4Z0,114034,25804,ENSG00000132773,ENSG00000130520,TOE1,LSM4,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62312,Q9Y4Y9,11157,23658,ENSG00000164167,ENSG00000106355,LSM6,LSM5,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
Q9UK45,Q9Y4Y9,51690,23658,ENSG00000130332,ENSG00000106355,LSM7,LSM5,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P62312,Q9UK45,11157,51690,ENSG00000164167,ENSG00000130332,LSM6,LSM7,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
P54105,P62312,1207,11157,ENSG00000074201,ENSG00000164167,CLNS1A,LSM6,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O95777,Q2TAY7,51691,55234,ENSG00000128534,ENSG00000122692,LSM8,SMU1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q8WYA6,9129,56259,ENSG00000117360,ENSG00000132792,PRPF3,CTNNBL1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q8TAD8,9129,79753,ENSG00000117360,ENSG00000163877,PRPF3,SNIP1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q70Z53,9129,118924,ENSG00000117360,ENSG00000148690,PRPF3,FRA10AC1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q15365,9129,5093,ENSG00000117360,ENSG00000169564,PRPF3,PCBP1,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
O43395,Q8TBK6,9129,54819,ENSG00000117360,ENSG00000155329,PRPF3,,two hybrid,physical association,22365833,Hegele et al. (2012),0.34
